filename,is_target,score,image_name,K,TP_obj,FP_obj,Cum_TP_obj,Cum_FP_obj,Precision_obj_at_K,Cum_TP_img,Cum_FP_img,Precision_img_at_K
50_Or_021_35.652627__-0.592862_06.2022_Small_630.npy,False,0.39421475,50_Or_021_35.652627__-0.592862_06.2022,428,0,1,30,398,0.07009345794392523,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1413.npy,False,0.39421475,50_Or_020_35.652627__-0.592862_03.2021,429,0,1,30,399,0.06993006993006994,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1434.npy,False,0.39321312,50_Or_020_35.652627__-0.592862_03.2021,430,0,1,30,400,0.06976744186046512,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Other_121.npy,False,0.39302325,50_Or_098__35.913750__0.147933__11.2021,431,0,1,30,401,0.06960556844547564,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_346.npy,False,0.39233077,50_Or_096__34.700833__3.307971__03.2025,432,0,1,30,402,0.06944444444444445,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_465.npy,False,0.38995215,50_Or_020_35.652627__-0.592862_03.2021,433,0,1,30,403,0.06928406466512702,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_236.npy,False,0.38995215,50_Or_021_35.652627__-0.592862_06.2022,434,0,1,30,404,0.06912442396313365,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_HeavyDuty_170.npy,False,0.38972673,50_Or_019_35.652627__-0.592862_06.2020,435,0,1,30,405,0.06896551724137931,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1770.npy,False,0.3884438,50_Or_004_35.654030__-0.565647_01.2022,436,0,1,30,406,0.06880733944954129,20,5,0.8
50_Or_078__35.819171__-0.468544_06.2022_MediumStandard_331.npy,False,0.3880993,50_Or_078__35.819171__-0.468544_06.2022,437,0,1,30,407,0.06864988558352403,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_MediumSmall_382.npy,False,0.3872627,50_Or_019_35.652627__-0.592862_06.2020,438,0,1,30,408,0.0684931506849315,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_TruckTractor_284.npy,False,0.3872319,50_Or_098__35.913750__0.147933__11.2021,439,0,1,30,409,0.0683371298405467,20,5,0.8
50_Or_069__35.715136__-0.480888_01.2022_TruckTractor_276.npy,False,0.38670018,50_Or_069__35.715136__-0.480888_01.2022,440,0,1,30,410,0.06818181818181818,20,5,0.8
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_259.npy,False,0.38452727,50_Or_018_35.651252__-0.604357_04.2025,441,0,1,30,411,0.06802721088435375,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_223.npy,False,0.3843313,50_Or_021_35.652627__-0.592862_06.2022,442,0,1,30,412,0.06787330316742081,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_468.npy,False,0.38425612,50_Or_020_35.652627__-0.592862_03.2021,443,0,1,30,413,0.06772009029345373,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_352.npy,False,0.3839861,50_Or_096__34.700833__3.307971__03.2025,444,0,1,30,414,0.06756756756756757,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumStandard_482.npy,False,0.3823912,50_Or_035__35.649109__-0.611845_03.2021,445,0,1,30,415,0.06741573033707865,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_MediumSmall_152.npy,False,0.38234884,50_Or_047__35.675778__-0.670871_03.2025,446,0,1,30,416,0.06726457399103139,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_625.npy,False,0.3822506,50_Or_021_35.652627__-0.592862_06.2022,447,0,1,30,417,0.06711409395973154,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1418.npy,False,0.3822506,50_Or_020_35.652627__-0.592862_03.2021,448,0,1,30,418,0.06696428571428571,20,5,0.8
50_Or_077__35.819171__-0.468544_01.2022_MediumStandard_337.npy,False,0.38146907,50_Or_077__35.819171__-0.468544_01.2022,449,0,1,30,419,0.066815144766147,20,5,0.8
50_Or_078__35.819171__-0.468544_06.2022_MediumStandard_332.npy,False,0.38051695,50_Or_078__35.819171__-0.468544_06.2022,450,0,1,30,420,0.06666666666666667,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1786.npy,False,0.380485,50_Or_004_35.654030__-0.565647_01.2022,451,0,1,30,421,0.06651884700665188,20,5,0.8
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_264.npy,False,0.3775607,50_Or_018_35.651252__-0.604357_04.2025,452,0,1,30,422,0.06637168141592921,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_353.npy,False,0.3774398,50_Or_096__34.700833__3.307971__03.2025,453,0,1,30,423,0.06622516556291391,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumStandard_483.npy,False,0.3772624,50_Or_035__35.649109__-0.611845_03.2021,454,0,1,30,424,0.06607929515418502,20,5,0.8
50_Or_018_35.651252__-0.604357_04.2025_MediumSmall_166.npy,False,0.3767725,50_Or_018_35.651252__-0.604357_04.2025,455,0,1,30,425,0.06593406593406594,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumStandard_487.npy,False,0.376323,50_Or_035__35.649109__-0.611845_03.2021,456,0,1,30,426,0.06578947368421052,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_472.npy,False,0.3736788,50_Or_020_35.652627__-0.592862_03.2021,457,0,1,30,427,0.06564551422319474,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_241.npy,False,0.3736788,50_Or_021_35.652627__-0.592862_06.2022,458,0,1,30,428,0.06550218340611354,20,5,0.8
50_Or_077__35.819171__-0.468544_01.2022_MediumStandard_341.npy,False,0.37300986,50_Or_077__35.819171__-0.468544_01.2022,459,0,1,30,429,0.06535947712418301,20,5,0.8
50_Or_078__35.819171__-0.468544_06.2022_MediumStandard_328.npy,False,0.37293148,50_Or_078__35.819171__-0.468544_06.2022,460,0,1,30,430,0.06521739130434782,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_473.npy,False,0.37174028,50_Or_020_35.652627__-0.592862_03.2021,461,0,1,30,431,0.0650759219088937,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_240.npy,False,0.37174028,50_Or_021_35.652627__-0.592862_06.2022,462,0,1,30,432,0.06493506493506493,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumStandard_485.npy,False,0.36897928,50_Or_035__35.649109__-0.611845_03.2021,463,0,1,30,433,0.06479481641468683,20,5,0.8
50_Or_078__35.819171__-0.468544_06.2022_MediumStandard_326.npy,False,0.36844093,50_Or_078__35.819171__-0.468544_06.2022,464,0,1,30,434,0.06465517241379311,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_MediumStandard_180.npy,False,0.36822402,50_Or_047__35.675778__-0.670871_03.2025,465,0,1,30,435,0.06451612903225806,20,5,0.8
50_Or_006_35.658681__-0.534745_01.2022_MediumSmall_22.npy,False,0.3677836,50_Or_006_35.658681__-0.534745_01.2022,466,0,1,30,436,0.06437768240343347,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_456.npy,False,0.3654707,50_Or_020_35.652627__-0.592862_03.2021,467,0,1,30,437,0.06423982869379015,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_231.npy,False,0.3654707,50_Or_021_35.652627__-0.592862_06.2022,468,0,1,30,438,0.0641025641025641,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_239.npy,False,0.3638581,50_Or_021_35.652627__-0.592862_06.2022,469,0,1,30,439,0.06396588486140725,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_474.npy,False,0.3638581,50_Or_020_35.652627__-0.592862_03.2021,470,0,1,30,440,0.06382978723404255,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_351.npy,False,0.36252698,50_Or_096__34.700833__3.307971__03.2025,471,0,1,30,441,0.06369426751592357,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_Other_29.npy,False,0.36125016,50_Or_047__35.675778__-0.670871_03.2025,472,0,1,30,442,0.0635593220338983,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2041.npy,False,0.3612362,50_Or_003_35.654030__-0.565647_03.2021,473,0,1,30,443,0.06342494714587738,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_227.npy,False,0.36024588,50_Or_021_35.652627__-0.592862_06.2022,474,0,1,30,444,0.06329113924050633,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_461.npy,False,0.36024588,50_Or_020_35.652627__-0.592862_03.2021,475,0,1,30,445,0.06315789473684211,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_531.npy,False,0.3599302,50_Or_098__35.913750__0.147933__11.2021,476,0,1,30,446,0.06302521008403361,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_458.npy,False,0.3598255,50_Or_020_35.652627__-0.592862_03.2021,477,0,1,30,447,0.06289308176100629,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_229.npy,False,0.3598255,50_Or_021_35.652627__-0.592862_06.2022,478,0,1,30,448,0.06276150627615062,20,5,0.8
50_Or_045__35.678830__-0.621677_03.2025_Small_570.npy,False,0.35888776,50_Or_045__35.678830__-0.621677_03.2025,479,0,1,30,449,0.06263048016701461,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_Other_27.npy,False,0.35656527,50_Or_047__35.675778__-0.670871_03.2025,480,0,1,30,450,0.0625,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_Small_1772.npy,False,0.35562557,50_Or_004_35.654030__-0.565647_01.2022,481,0,1,30,451,0.062370062370062374,20,5,0.8
50_Or_071__35.715136__-0.480888_04.2023_TruckTractor_267.npy,False,0.35560185,50_Or_071__35.715136__-0.480888_04.2023,482,0,1,30,452,0.06224066390041494,20,5,0.8
50_Or_045__35.678830__-0.621677_03.2025_MediumSmall_160.npy,False,0.3540776,50_Or_045__35.678830__-0.621677_03.2025,483,0,1,30,453,0.062111801242236024,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_MediumSmall_176.npy,False,0.35387152,50_Or_005_35.658681__-0.534745_03.2021,484,0,1,30,454,0.06198347107438017,20,5,0.8
50_Or_006_35.658681__-0.534745_01.2022_MediumSmall_23.npy,False,0.3510877,50_Or_006_35.658681__-0.534745_01.2022,485,0,1,30,455,0.061855670103092786,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_TruckTractor_256.npy,False,0.3502006,50_Or_020_35.652627__-0.592862_03.2021,486,0,1,30,456,0.06172839506172839,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_350.npy,False,0.34804523,50_Or_096__34.700833__3.307971__03.2025,487,0,1,30,457,0.061601642710472276,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_Other_89.npy,False,0.3478499,50_Or_096__34.700833__3.307971__03.2025,488,0,1,30,458,0.06147540983606557,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_MediumSmall_383.npy,False,0.3458538,50_Or_019_35.652627__-0.592862_06.2020,489,0,1,30,459,0.06134969325153374,20,5,0.8
50_Or_018_35.651252__-0.604357_04.2025_MediumStandard_266.npy,False,0.34464595,50_Or_018_35.651252__-0.604357_04.2025,490,0,1,30,460,0.061224489795918366,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_634.npy,False,0.33773544,50_Or_021_35.652627__-0.592862_06.2022,491,0,1,30,461,0.06109979633401222,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1410.npy,False,0.33773544,50_Or_020_35.652627__-0.592862_03.2021,492,0,1,30,462,0.06097560975609756,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_631.npy,False,0.3349011,50_Or_021_35.652627__-0.592862_06.2022,493,0,1,30,463,0.060851926977687626,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1407.npy,False,0.3349011,50_Or_020_35.652627__-0.592862_03.2021,494,0,1,30,464,0.06072874493927125,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1412.npy,False,0.33382586,50_Or_020_35.652627__-0.592862_03.2021,495,0,1,30,465,0.06060606060606061,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_635.npy,False,0.33382586,50_Or_021_35.652627__-0.592862_06.2022,496,0,1,30,466,0.06048387096774194,20,5,0.8
50_Or_069__35.715136__-0.480888_01.2022_TruckTractor_278.npy,False,0.3316628,50_Or_069__35.715136__-0.480888_01.2022,497,0,1,30,467,0.060362173038229376,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_Other_28.npy,False,0.3306286,50_Or_047__35.675778__-0.670871_03.2025,498,0,1,30,468,0.060240963855421686,20,5,0.8
50_Or_077__35.819171__-0.468544_01.2022_MediumStandard_340.npy,False,0.3247239,50_Or_077__35.819171__-0.468544_01.2022,499,0,1,30,469,0.06012024048096192,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1414.npy,False,0.32397744,50_Or_020_35.652627__-0.592862_03.2021,500,0,1,30,470,0.06,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_629.npy,False,0.32397744,50_Or_021_35.652627__-0.592862_06.2022,501,0,1,30,471,0.059880239520958084,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1839.npy,False,0.32278508,50_Or_098__35.913750__0.147933__11.2021,502,0,1,30,472,0.05976095617529881,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_TruckTractor_285.npy,False,0.32137194,50_Or_098__35.913750__0.147933__11.2021,503,0,1,30,473,0.05964214711729622,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_MediumSmall_291.npy,False,0.32121992,50_Or_003_35.654030__-0.565647_03.2021,504,0,1,30,474,0.05952380952380952,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_457.npy,False,0.3211163,50_Or_020_35.652627__-0.592862_03.2021,505,0,1,30,475,0.0594059405940594,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_230.npy,False,0.3211163,50_Or_021_35.652627__-0.592862_06.2022,506,0,1,30,476,0.05928853754940711,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_MediumSmall_173.npy,False,0.31924075,50_Or_005_35.658681__-0.534745_03.2021,507,0,1,30,477,0.05917159763313609,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_344.npy,False,0.31865764,50_Or_096__34.700833__3.307971__03.2025,508,0,1,30,478,0.05905511811023622,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumStandard_345.npy,False,0.31862783,50_Or_096__34.700833__3.307971__03.2025,509,0,1,30,479,0.05893909626719057,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Other_111.npy,False,0.31753525,50_Or_035__35.649109__-0.611845_03.2021,510,0,1,30,480,0.058823529411764705,20,5,0.8
50_Or_079__35.819171__-0.468544_03.2025_MediumStandard_80.npy,False,0.31735104,50_Or_079__35.819171__-0.468544_03.2025,511,0,1,30,481,0.05870841487279843,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1837.npy,False,0.31693807,50_Or_098__35.913750__0.147933__11.2021,512,0,1,30,482,0.05859375,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_224.npy,False,0.3169352,50_Or_021_35.652627__-0.592862_06.2022,513,0,1,30,483,0.05847953216374269,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_469.npy,False,0.3169352,50_Or_020_35.652627__-0.592862_03.2021,514,0,1,30,484,0.058365758754863814,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_MediumSmall_224.npy,False,0.3155157,50_Or_035__35.649109__-0.611845_03.2021,515,0,1,30,485,0.05825242718446602,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_225.npy,False,0.30766985,50_Or_021_35.652627__-0.592862_06.2022,516,0,1,30,486,0.05813953488372093,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_463.npy,False,0.30766985,50_Or_020_35.652627__-0.592862_03.2021,517,0,1,30,487,0.058027079303675046,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_MediumSmall_240.npy,False,0.30652362,50_Or_004_35.654030__-0.565647_01.2022,518,0,1,30,488,0.05791505791505792,20,5,0.8
50_Or_071__35.715136__-0.480888_04.2023_TruckTractor_266.npy,False,0.3060013,50_Or_071__35.715136__-0.480888_04.2023,519,0,1,30,489,0.057803468208092484,20,5,0.8
50_Or_079__35.819171__-0.468544_03.2025_MediumStandard_76.npy,False,0.30464396,50_Or_079__35.819171__-0.468544_03.2025,520,0,1,30,490,0.057692307692307696,20,5,0.8
50_Or_071__35.715136__-0.480888_04.2023_TruckTractor_268.npy,False,0.30320597,50_Or_071__35.715136__-0.480888_04.2023,521,0,1,30,491,0.05758157389635317,20,5,0.8
50_Or_079__35.819171__-0.468544_03.2025_MediumStandard_78.npy,False,0.30152178,50_Or_079__35.819171__-0.468544_03.2025,522,0,1,30,492,0.05747126436781609,20,5,0.8
50_Or_015_35.653454__-0.602122_03.2021_MediumSmall_237.npy,False,0.30142018,50_Or_015_35.653454__-0.602122_03.2021,523,0,1,30,493,0.05736137667304015,20,5,0.8
50_Or_004_35.654030__-0.565647_01.2022_MediumSmall_242.npy,False,0.29845142,50_Or_004_35.654030__-0.565647_01.2022,524,0,1,30,494,0.05725190839694656,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_301.npy,False,0.2980703,50_Or_025_35.651734__-0.595641_06.2020,525,0,1,30,495,0.05714285714285714,20,5,0.8
50_Or_006_35.658681__-0.534745_01.2022_MediumSmall_24.npy,False,0.29756105,50_Or_006_35.658681__-0.534745_01.2022,526,0,1,30,496,0.057034220532319393,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_298.npy,False,0.29244477,50_Or_025_35.651734__-0.595641_06.2020,527,0,1,30,497,0.056925996204933584,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Small_1512.npy,False,0.28518188,50_Or_035__35.649109__-0.611845_03.2021,528,0,1,30,498,0.056818181818181816,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2040.npy,False,0.28413543,50_Or_003_35.654030__-0.565647_03.2021,529,0,1,30,499,0.05671077504725898,20,5,0.8
50_Or_078__35.819171__-0.468544_06.2022_Small_1004.npy,False,0.28356668,50_Or_078__35.819171__-0.468544_06.2022,530,0,1,30,500,0.05660377358490566,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_MediumSmall_151.npy,False,0.28340608,50_Or_047__35.675778__-0.670871_03.2025,531,0,1,30,501,0.05649717514124294,20,5,0.8
50_Or_006_35.658681__-0.534745_01.2022_MediumSmall_25.npy,False,0.28095332,50_Or_006_35.658681__-0.534745_01.2022,532,0,1,30,502,0.05639097744360902,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_302.npy,False,0.28081477,50_Or_025_35.651734__-0.595641_06.2020,533,0,1,30,503,0.05628517823639775,20,5,0.8
50_Or_079__35.819171__-0.468544_03.2025_MediumStandard_83.npy,False,0.28025037,50_Or_079__35.819171__-0.468544_03.2025,534,0,1,30,504,0.056179775280898875,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_MediumSmall_175.npy,False,0.2778352,50_Or_005_35.658681__-0.534745_03.2021,535,0,1,30,505,0.056074766355140186,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_TruckTractor_588.npy,False,0.2774555,50_Or_019_35.652627__-0.592862_06.2020,536,0,1,30,506,0.055970149253731345,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_194.npy,False,0.27464083,50_Or_096__34.700833__3.307971__03.2025,537,0,1,30,507,0.055865921787709494,20,5,0.8
50_Or_006_35.658681__-0.534745_01.2022_MediumSmall_27.npy,False,0.2737476,50_Or_006_35.658681__-0.534745_01.2022,538,0,1,30,508,0.055762081784386616,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2108.npy,False,0.2737267,50_Or_025_35.651734__-0.595641_06.2020,539,0,1,30,509,0.055658627087198514,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_Small_2109.npy,False,0.2710727,50_Or_025_35.651734__-0.595641_06.2020,540,0,1,30,510,0.05555555555555555,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_MediumStandard_237.npy,False,0.27063447,50_Or_021_35.652627__-0.592862_06.2022,541,0,1,30,511,0.05545286506469501,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_MediumStandard_466.npy,False,0.27063447,50_Or_020_35.652627__-0.592862_03.2021,542,0,1,30,512,0.055350553505535055,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_303.npy,False,0.269224,50_Or_025_35.651734__-0.595641_06.2020,543,0,1,30,513,0.055248618784530384,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_Other_87.npy,False,0.26793194,50_Or_096__34.700833__3.307971__03.2025,544,0,1,30,514,0.05514705882352941,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_TruckTractor_283.npy,False,0.26651183,50_Or_098__35.913750__0.147933__11.2021,545,0,1,30,515,0.05504587155963303,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_297.npy,False,0.26156923,50_Or_025_35.651734__-0.595641_06.2020,546,0,1,30,516,0.054945054945054944,20,5,0.8
50_Or_078__35.819171__-0.468544_06.2022_Small_1003.npy,False,0.26085228,50_Or_078__35.819171__-0.468544_06.2022,547,0,1,30,517,0.054844606946983544,20,5,0.8
50_Or_018_35.651252__-0.604357_04.2025_MediumSmall_167.npy,False,0.25942343,50_Or_018_35.651252__-0.604357_04.2025,548,0,1,30,518,0.05474452554744526,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_310.npy,False,0.25571775,50_Or_025_35.651734__-0.595641_06.2020,549,0,1,30,519,0.0546448087431694,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_309.npy,False,0.25511876,50_Or_025_35.651734__-0.595641_06.2020,550,0,1,30,520,0.05454545454545454,20,5,0.8
50_Or_015_35.653454__-0.602122_03.2021_MediumSmall_238.npy,False,0.25372502,50_Or_015_35.653454__-0.602122_03.2021,551,0,1,30,521,0.0544464609800363,20,5,0.8
50_Or_031_35.641030__-0.594670_03.2021_MediumSmall_200.npy,False,0.25245643,50_Or_031_35.641030__-0.594670_03.2021,552,0,1,30,522,0.05434782608695652,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_547.npy,False,0.2524342,50_Or_098__35.913750__0.147933__11.2021,553,0,1,30,523,0.054249547920433995,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1416.npy,False,0.25242287,50_Or_020_35.652627__-0.592862_03.2021,554,0,1,30,524,0.05415162454873646,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_627.npy,False,0.25242287,50_Or_021_35.652627__-0.592862_06.2022,555,0,1,30,525,0.05405405405405406,20,5,0.8
50_Or_047__35.675778__-0.670871_03.2025_Small_542.npy,False,0.2502302,50_Or_047__35.675778__-0.670871_03.2025,556,0,1,30,526,0.0539568345323741,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1436.npy,False,0.24890119,50_Or_020_35.652627__-0.592862_03.2021,557,0,1,30,527,0.05385996409335727,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_307.npy,False,0.24811453,50_Or_025_35.651734__-0.595641_06.2020,558,0,1,30,528,0.053763440860215055,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_MediumStandard_539.npy,False,0.24785754,50_Or_098__35.913750__0.147933__11.2021,559,0,1,30,529,0.05366726296958855,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_191.npy,False,0.24758334,50_Or_096__34.700833__3.307971__03.2025,560,0,1,30,530,0.05357142857142857,20,5,0.8
50_Or_003_35.654030__-0.565647_03.2021_Small_2051.npy,False,0.24702322,50_Or_003_35.654030__-0.565647_03.2021,561,0,1,30,531,0.053475935828877004,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_308.npy,False,0.24680796,50_Or_025_35.651734__-0.595641_06.2020,562,0,1,30,532,0.05338078291814947,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Small_1847.npy,False,0.24620807,50_Or_098__35.913750__0.147933__11.2021,563,0,1,30,533,0.05328596802841918,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_190.npy,False,0.24572411,50_Or_096__34.700833__3.307971__03.2025,564,0,1,30,534,0.05319148936170213,20,5,0.8
50_Or_098__35.913750__0.147933__11.2021_Other_120.npy,False,0.24497223,50_Or_098__35.913750__0.147933__11.2021,565,0,1,30,535,0.05309734513274336,20,5,0.8
50_Or_035__35.649109__-0.611845_03.2021_Other_112.npy,False,0.24391398,50_Or_035__35.649109__-0.611845_03.2021,566,0,1,30,536,0.053003533568904596,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_632.npy,False,0.24151987,50_Or_021_35.652627__-0.592862_06.2022,567,0,1,30,537,0.05291005291005291,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1408.npy,False,0.24151987,50_Or_020_35.652627__-0.592862_03.2021,568,0,1,30,538,0.0528169014084507,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_Other_88.npy,False,0.23443526,50_Or_096__34.700833__3.307971__03.2025,569,0,1,30,539,0.05272407732864675,20,5,0.8
50_Or_071__35.715136__-0.480888_04.2023_TruckTractor_265.npy,False,0.23424032,50_Or_071__35.715136__-0.480888_04.2023,570,0,1,30,540,0.05263157894736842,20,5,0.8
50_Or_006_35.658681__-0.534745_01.2022_Small_322.npy,False,0.23266777,50_Or_006_35.658681__-0.534745_01.2022,571,0,1,30,541,0.05253940455341506,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_622.npy,False,0.23249355,50_Or_021_35.652627__-0.592862_06.2022,572,0,1,30,542,0.05244755244755245,20,5,0.8
50_Or_020_35.652627__-0.592862_03.2021_Small_1421.npy,False,0.23249355,50_Or_020_35.652627__-0.592862_03.2021,573,0,1,30,543,0.05235602094240838,20,5,0.8
50_Or_005_35.658681__-0.534745_03.2021_Other_60.npy,False,0.23103759,50_Or_005_35.658681__-0.534745_03.2021,574,0,1,30,544,0.05226480836236934,20,5,0.8
50_Or_019_35.652627__-0.592862_06.2020_MediumSmall_385.npy,False,0.23001492,50_Or_019_35.652627__-0.592862_06.2020,575,0,1,30,545,0.05217391304347826,20,5,0.8
50_Or_025_35.651734__-0.595641_06.2020_MediumSmall_311.npy,False,0.22934392,50_Or_025_35.651734__-0.595641_06.2020,576,0,1,30,546,0.052083333333333336,20,5,0.8
50_Or_096__34.700833__3.307971__03.2025_MediumSmall_197.npy,False,0.2293418,50_Or_096__34.700833__3.307971__03.2025,577,0,1,30,547,0.05199306759098787,20,5,0.8
50_Or_079__35.819171__-0.468544_03.2025_MediumStandard_82.npy,False,0.22713263,50_Or_079__35.819171__-0.468544_03.2025,578,0,1,30,548,0.05190311418685121,20,5,0.8
50_Or_021_35.652627__-0.592862_06.2022_Small_611.npy,False,0.22663924,50_Or_021_35.652627__-0.592862_06.2022,579,0,1,30,549,0.05181347150259067,20,5,0.8
